"","product","site","table","type","ext","month","timestamp","horizontalPosition","verticalPosition","samplingInterval","date_range","path","md5","crc32","release"
"2558","DP1.10098.001","GRSM","readme",NA,"txt",NA,2023-01-27 12:07:53,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.readme.20230127T120753Z.txt","c537da07eddc32edbf29e70a6c108b2a",NA,"RELEASE-2023"
"2559","DP1.10098.001","GRSM","readme",NA,"txt",NA,2023-04-03 21:32:27,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.readme.20230403T213227Z.txt","f75bcbcedd6ec70efd4e62963d3b80cf",NA,"PROVISIONAL"
"2560","DP1.10098.001","GRSM","readme",NA,"txt",NA,2023-05-08 18:31:38,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.readme.20230508T183138Z.txt","a12e5bbb976eefd36836420956862105",NA,"PROVISIONAL"
"2561","DP1.10098.001","GRSM","readme",NA,"txt",NA,2023-09-06 01:43:13,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.readme.20230906T014313Z.txt","ec3b29e93d32d1a15815d09d2f860154",NA,"PROVISIONAL"
"2562","DP1.10098.001","GRSM","readme",NA,"txt",NA,2023-09-06 01:49:51,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.readme.20230906T014951Z.txt","b436f2caf3e19f116f72517791e69e13",NA,"PROVISIONAL"
"2563","DP1.10098.001","GRSM","readme",NA,"txt",NA,2023-11-09 00:56:59,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.readme.20231109T005659Z.txt","3506048a729a5045dd7a9a7e03b5a247",NA,"PROVISIONAL"
"2564","DP1.10098.001","GRSM","readme",NA,"txt",NA,2023-11-09 01:47:41,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.readme.20231109T014741Z.txt","7278194ee63f2cb3d3c2953c721ea535",NA,"PROVISIONAL"
"2565","DP1.10098.001","GRSM","readme",NA,"txt",NA,2024-01-27 00:04:25,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.readme.20240127T000425Z.txt","fc4f5c09d70f5cbbec1ebc8d23daf62e",NA,"RELEASE-2024"
"2566","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2015-05",2023-01-09 19:09:00,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2015-05/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2015-05.basic.20230109T190900Z.csv","8823e24fbf1e6e5736ae55f4a6ff0e4c",NA,"RELEASE-2023"
"2567","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2015-05",2023-12-26 23:53:28,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2015-05/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2015-05.basic.20231226T235328Z.csv","0686e7698e0f7d60d6cb726703891af6",NA,"RELEASE-2024"
"2568","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2015-06",2023-01-09 19:07:55,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2015-06/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2015-06.basic.20230109T190755Z.csv","06c965fc66a606241947aeb7aa7cd4fe",NA,"RELEASE-2023"
"2569","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2015-06",2023-12-26 23:37:48,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2015-06/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2015-06.basic.20231226T233748Z.csv","a29412d5d976cdb58819d89a880adbfa",NA,"RELEASE-2024"
"2570","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2016-10",2023-01-09 19:22:48,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2016-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2016-10.basic.20230109T192248Z.csv","0aa067099f10d7ffdc70dfc071329d97",NA,"RELEASE-2023"
"2571","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2016-10",2023-12-27 01:08:03,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2016-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2016-10.basic.20231227T010803Z.csv","cbe9291c8b22501d1abf3c14def65ee5",NA,"RELEASE-2024"
"2572","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2016-11",2023-01-09 20:13:26,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2016-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2016-11.basic.20230109T201326Z.csv","ccf5d74eab61f8e65e72ffdd120901d0",NA,"RELEASE-2023"
"2573","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2016-11",2023-12-27 02:01:33,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2016-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2016-11.basic.20231227T020133Z.csv","47e98f1b040b663b11775df82d4d25af",NA,"RELEASE-2024"
"2574","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2017-10",2023-01-09 19:20:16,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2017-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2017-10.basic.20230109T192016Z.csv","f3ecdab66348c124044ae81524012ec0",NA,"RELEASE-2023"
"2575","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2017-10",2023-12-27 08:28:11,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2017-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2017-10.basic.20231227T082811Z.csv","92fcc3bb0aa256037702bf70478c9bf9",NA,"RELEASE-2024"
"2576","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2017-11",2023-01-09 19:20:50,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2017-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2017-11.basic.20230109T192050Z.csv","764b403fbcd08bf0e022045d859bbb72",NA,"RELEASE-2023"
"2577","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2017-11",2023-12-27 07:54:47,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2017-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2017-11.basic.20231227T075447Z.csv","f4208374a30a2d61c3d4bb871b07a635",NA,"RELEASE-2024"
"2578","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2018-11",2023-01-09 19:22:39,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2018-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2018-11.basic.20230109T192239Z.csv","7bfe43fd2dcbf048d5fb3fa7baf258af",NA,"RELEASE-2023"
"2579","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2018-11",2023-12-28 19:43:43,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2018-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2018-11.basic.20231228T194343Z.csv","489690103fdd2e3f853d9b8aa7d101c9",NA,"RELEASE-2024"
"2580","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2019-11",2023-01-09 20:06:54,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2019-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2019-11.basic.20230109T200654Z.csv","b183680d8b23e4239689bd3b87550fb6",NA,"RELEASE-2023"
"2581","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2019-11",2023-12-27 17:16:43,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2019-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2019-11.basic.20231227T171643Z.csv","cba4bb8e2a644b5d51c6b2cd237a0c8e",NA,"RELEASE-2024"
"2582","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2019-12",2023-01-09 19:24:01,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2019-12/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2019-12.basic.20230109T192401Z.csv","5985d5634a5508ef178c5073cfe3efec",NA,"RELEASE-2023"
"2583","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2019-12",2023-12-27 16:39:51,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2019-12/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2019-12.basic.20231227T163951Z.csv","ddf8d7d8b447f845793e3847880f7e19",NA,"RELEASE-2024"
"2584","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2020-01",2023-01-09 19:07:37,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2020-01/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2020-01.basic.20230109T190737Z.csv","4e9d2e36823988df7a25d5a88457d0bf",NA,"RELEASE-2023"
"2585","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2020-01",2023-12-27 21:11:26,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2020-01/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2020-01.basic.20231227T211126Z.csv","69b115fed03d2a0aedde3605cd36eaa2",NA,"RELEASE-2024"
"2586","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2020-11",2023-01-09 19:31:57,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2020-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2020-11.basic.20230109T193157Z.csv","d8b52644bf3899e45d7db30bef38e0b5",NA,"RELEASE-2023"
"2587","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2020-11",2023-12-27 20:51:03,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2020-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2020-11.basic.20231227T205103Z.csv","5257d2ad4fc39e7cfc3f213d8398672f",NA,"RELEASE-2024"
"2588","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-03",2023-01-09 19:02:27,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-03/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-03.basic.20230109T190227Z.csv","cf92e48026cbd13fd679587f072d0f55",NA,"RELEASE-2023"
"2589","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-03",2023-12-28 00:56:43,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-03/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-03.basic.20231228T005643Z.csv","b31baef02606f3809a5c2ef8aee1afe4",NA,"RELEASE-2024"
"2590","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-04",2023-01-09 19:09:47,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-04/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-04.basic.20230109T190947Z.csv","e4580a60a0127ba6eeaf5a3d00dfa580",NA,"RELEASE-2023"
"2591","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-04",2023-12-28 01:30:01,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-04/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-04.basic.20231228T013001Z.csv","c8bef603ac3662e0b0a4e3d0270f2ac8",NA,"RELEASE-2024"
"2592","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-10",2023-01-09 19:03:20,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-10.basic.20230109T190320Z.csv","ca1c04214bf16d0b7f44d89ad26824e4",NA,"RELEASE-2023"
"2593","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-10",2023-12-28 01:09:16,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-10.basic.20231228T010916Z.csv","8c127d229594104f98126c497898de01",NA,"RELEASE-2024"
"2594","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-11",2023-01-09 19:17:37,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-11.basic.20230109T191737Z.csv","cc492689e9a41bd5e4469bd3255180a7",NA,"RELEASE-2023"
"2595","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-11",2023-12-28 00:23:24,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-11/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-11.basic.20231228T002324Z.csv","6cecc59dfe74baa0656ab38ca5695030",NA,"RELEASE-2024"
"2596","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-12",2023-01-09 19:11:01,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-12/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-12.basic.20230109T191101Z.csv","144af42cdbe30e2b1253e39cca1da588",NA,"RELEASE-2023"
"2597","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2021-12",2023-12-27 23:42:17,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2021-12/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2021-12.basic.20231227T234217Z.csv","3fab7119ba1a85514d6370ec9d890af0",NA,"RELEASE-2024"
"2598","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2022-02",2023-04-03 21:32:27,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2022-02/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2022-02.basic.20230403T213227Z.csv","a36744eeef361bd851d6af06b5a044d3",NA,"PROVISIONAL"
"2599","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2022-02",2023-09-06 01:43:13,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2022-02/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2022-02.basic.20230906T014313Z.csv","36591199a3b79b8f939841a9ea627c73",NA,"PROVISIONAL"
"2600","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2022-02",2023-11-09 01:47:41,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2022-02/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2022-02.basic.20231109T014741Z.csv","5945b4122eda84600c4b407e5dd08e7a",NA,"PROVISIONAL"
"2601","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2022-02",2023-12-29 04:17:00,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2022-02/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2022-02.basic.20231229T041700Z.csv","30251215c43ebc85850da537573a2a2f",NA,"RELEASE-2024"
"2602","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2022-10",2023-05-08 18:31:38,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2022-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2022-10.basic.20230508T183138Z.csv","f8477467276d5302e0cc846308a9a191",NA,"PROVISIONAL"
"2603","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2022-10",2023-09-06 01:49:51,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2022-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2022-10.basic.20230906T014951Z.csv","241ca13fa4b84a5b1f794fcc96fe9d40",NA,"PROVISIONAL"
"2604","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2022-10",2023-11-09 00:56:59,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2022-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2022-10.basic.20231109T005659Z.csv","b285aed7076eec23e44169d46b88ba31",NA,"PROVISIONAL"
"2605","DP1.10098.001","GRSM","vst_apparentindividual-basic","basic","csv","2022-10",2023-12-29 04:28:56,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2022-10/NEON.D07.GRSM.DP1.10098.001.vst_apparentindividual.2022-10.basic.20231229T042856Z.csv","ad158051e6321dde90fa364319e8c56d",NA,"RELEASE-2024"
"2606","DP1.10098.001","GRSM","vst_mappingandtagging-basic","basic","csv",NA,2023-01-09 19:09:00,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.vst_mappingandtagging.basic.20230109T190900Z.csv","5f781a895c1844d6b855836f2cf23e39",NA,"RELEASE-2023"
"2607","DP1.10098.001","GRSM","vst_mappingandtagging-basic","basic","csv",NA,2023-04-03 21:32:27,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.vst_mappingandtagging.basic.20230403T213227Z.csv","0d4b8027b46ff7f8a863dd50a2313b3f",NA,"PROVISIONAL"
"2608","DP1.10098.001","GRSM","vst_mappingandtagging-basic","basic","csv",NA,2023-09-06 01:43:13,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.vst_mappingandtagging.basic.20230906T014313Z.csv","c08b922616e58bd3b152ed35625355e9",NA,"PROVISIONAL"
"2609","DP1.10098.001","GRSM","vst_mappingandtagging-basic","basic","csv",NA,2023-11-09 01:47:41,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.vst_mappingandtagging.basic.20231109T014741Z.csv","873a51f60f08d8bd949215221959f6ba",NA,"PROVISIONAL"
"2610","DP1.10098.001","GRSM","vst_mappingandtagging-basic","basic","csv",NA,2023-12-26 23:53:28,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/NEON.D07.GRSM.DP1.10098.001.vst_mappingandtagging.basic.20231226T235328Z.csv","eaba0bf3933fb3a84dd5c082393691dd",NA,"RELEASE-2024"
"2611","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2015-05",2023-01-09 19:09:00,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2015-05/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2015-05.basic.20230109T190900Z.csv","4ce7a84eb2f91caa6fbfe70a1aeccdb5",NA,"RELEASE-2023"
"2612","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2015-05",2023-12-26 23:53:28,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2015-05/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2015-05.basic.20231226T235328Z.csv","b08e32174cc04f7011a20a23af2f4c6b",NA,"RELEASE-2024"
"2613","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2015-06",2023-01-09 19:07:55,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2015-06/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2015-06.basic.20230109T190755Z.csv","78735ce4e5fd0040c66f649b4a1fcb11",NA,"RELEASE-2023"
"2614","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2015-06",2023-12-26 23:37:48,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2015-06/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2015-06.basic.20231226T233748Z.csv","e24a0ae5e3842f98e4381a245be95ed6",NA,"RELEASE-2024"
"2615","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2016-10",2023-01-09 19:22:48,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2016-10/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2016-10.basic.20230109T192248Z.csv","5e614b38e19c2ac10c7b6d983a0023ae",NA,"RELEASE-2023"
"2616","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2016-10",2023-12-27 01:08:03,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2016-10/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2016-10.basic.20231227T010803Z.csv","94b6ee34ff8e5e667d9a7b5138a217d9",NA,"RELEASE-2024"
"2617","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2016-11",2023-01-09 20:13:26,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2016-11/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2016-11.basic.20230109T201326Z.csv","d7b9c45e02cb8f6e375210d347c646ab",NA,"RELEASE-2023"
"2618","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2016-11",2023-12-27 02:01:33,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2016-11/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2016-11.basic.20231227T020133Z.csv","09fc546104803fb524fad34b7dfc6727",NA,"RELEASE-2024"
"2619","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2017-10",2023-01-09 19:20:16,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2017-10/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2017-10.basic.20230109T192016Z.csv","c314364800267afb2ebcff0b58e96a6d",NA,"RELEASE-2023"
"2620","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2017-10",2023-12-27 08:28:11,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2017-10/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2017-10.basic.20231227T082811Z.csv","e7a4efea444aa27aef6858c84732bd70",NA,"RELEASE-2024"
"2621","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2017-11",2023-01-09 19:20:50,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2017-11/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2017-11.basic.20230109T192050Z.csv","b17cc730af39461bfa10a9addea36531",NA,"RELEASE-2023"
"2622","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2017-11",2023-12-27 07:54:47,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2017-11/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2017-11.basic.20231227T075447Z.csv","59f6e9eb1d891343e406cc6253715870",NA,"RELEASE-2024"
"2623","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2018-11",2023-01-09 19:22:39,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2018-11/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2018-11.basic.20230109T192239Z.csv","e9237ed8d2f85f4131332969fc498933",NA,"RELEASE-2023"
"2624","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2018-11",2023-12-28 19:43:43,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2018-11/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2018-11.basic.20231228T194343Z.csv","dda9c8cd6eb63b4c204af8fbc86c61c1",NA,"RELEASE-2024"
"2625","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2019-11",2023-01-09 20:06:54,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2019-11/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2019-11.basic.20230109T200654Z.csv","0ba7f8f6918b1d91d5206b2cc25af2e8",NA,"RELEASE-2023"
"2626","DP1.10098.001","GRSM","vst_perplotperyear-basic","basic","csv","2019-11",2023-12-27 17:16:43,NA,NA,NA,NA,"C:\Users\jeffa\AppData\Roaming/R/data/R/neonstore/DP1.10098.001/GRSM/2019-11/NEON.D07.GRSM.DP1.10098.001.vst_perplotperyear.2019-11.basic.20231227T171643Z.csv","7e29653e8962e6b9005d234fe3dab135",NA,"RELEASE-2024"
